1915-28,0.19069767,0,0,0,0,0.069767442,0,0.018604651,0,0.03255814,0,0.018604651,0,0.051162791
1915-29,0.16564417,0,0.012269939,0.030674847,0.12883436,0.073619632,0,0,0,0,0,0,0,0
1915-30,0,0,0,0.022624434,0.43438914,0,0,0,0,0.031674208,0,0,0.0090497738,0
1915-31,0.056666667,0,0,0,0.32666667,0,0,0,0.01,0.046666667,0.02,0,0,0
1915-32,0.12345679,0.012345679,0,0.065843621,0.18518519,0,0.016460905,0,0,0.0082304527,0,0,0,0
1915-33,0.15882353,0.011764706,0,0,0.22352941,0.0058823529,0,0.017647059,0,0,0.017647059,0,0.017647059,0
1915-34,0.064285714,0,0,0,0.19285714,0,0.18571429,0.021428571,0,0.028571429,0.021428571,0,0.057142857,0
1915-35,0.17549669,0.0066225166,0,0.029801325,0.0016556291,0.0016556291,0,0.014900662,0.0033112583,0.021523179,0.087748344,0.034768212,0,0.033112583
1915-36,0.15865385,0.0048076923,0.033653846,0.13461538,0,0,0.0096153846,0,0,0,0.043269231,0,0,0.038461538
1915-37,0.1512605,0.06442577,0,0,0.0028011204,0.098039216,0.0028011204,0,0,0.036414566,0,0.056022409,0.011204482,0.011204482
1915-38,0.14871795,0,0,0,0,0.17948718,0.082051282,0.025641026,0,0,0,0,0.020512821,0
1915-39,0.10869565,0,0.010869565,0.14130435,0.0054347826,0.016304348,0.016304348,0,0,0.059782609,0,0,0.016304348,0
1915-40,0.23448276,0,0,0,0,0.14482759,0,0,0,0.0068965517,0,0,0.020689655,0
1915-41,0.16666667,0.0066666667,0,0.073333333,0,0.15333333,0,0,0,0.033333333,0,0,0,0
1915-42,0.095744681,0,0,0.010638298,0,0,0.042553191,0,0,0.063829787,0,0,0.021276596,0.15957447
1916-1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
1916-2,0.15384615,0,0,0.038461538,0.019230769,0.20192308,0,0,0,0,0,0,0,0
1916-3,0.21052632,0.01754386,0.01754386,0,0.035087719,0.035087719,0,0,0,0,0,0,0,0
1916-4,0.14102564,0,0.025641026,0,0.064102564,0.17948718,0.038461538,0,0,0.038461538,0,0,0,0
1916-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1916-6,0.097222222,0,0,0,0,0.26388889,0,0,0,0.11111111,0,0,0,0
1916-7,0,0,0,0,0,0.055555556,0.22222222,0,0.055555556,0.11111111,0.027777778,0,0,0
1916-8,0.052631579,0,0,0,0,0.15789474,0.078947368,0,0,0.18421053,0,0,0,0
1916-9,0.06779661,0,0,0,0.084745763,0.20338983,0,0.016949153,0,0.084745763,0,0,0,0
1916-10,0.38709677,0,0,0,0,0.064516129,0,0,0,0,0,0,0.032258065,0
1916-11,0,0.013157895,0,0,0.013157895,0.26315789,0.013157895,0,0,0.11842105,0,0,0.065789474,0
1916-12,0.15714286,0,0.028571429,0,0,0.18571429,0,0,0,0.071428571,0,0,0,0.014285714
1916-13,0.1641791,0,0.059701493,0,0.044776119,0.19402985,0,0,0,0,0,0,0,0
1916-14,0.15,0,0,0,0.016666667,0.3,0,0,0,0.016666667,0,0,0,0
1916-15,0.28571429,0.06122449,0,0,0,0,0.020408163,0,0.020408163,0,0.020408163,0,0,0
1916-16,0.18965517,0,0,0,0,0.13793103,0,0,0,0.13793103,0,0,0,0
1916-17,0.27272727,0,0,0,0,0,0.03030303,0.060606061,0,0,0,0,0,0.15151515
1916-18,0.088888889,0,0,0,0,0.022222222,0.044444444,0,0,0.17777778,0,0,0,0
1916-19,0.094339623,0,0,0,0,0.33962264,0.018867925,0,0,0,0,0,0,0
1916-20,0.15,0,0,0.025,0.05,0.1,0,0,0,0,0,0,0,0.05
1916-21,0.3255814,0.046511628,0,0,0.069767442,0,0,0,0,0,0,0,0,0.046511628
1916-22,0.23728814,0.016949153,0,0,0,0.10169492,0,0,0,0,0.033898305,0,0,0
1916-23,0.33766234,0,0,0,0,0,0.025974026,0,0,0,0.051948052,0.012987013,0,0
1916-24,0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0.140625
1916-25,0.23913043,0,0,0,0,0.14130435,0,0,0,0.043478261,0.097826087,0,0,0
1916-26,0.28888889,0,0,0,0,0.13333333,0,0,0,0,0,0,0,0
1916-27,0.23076923,0,0,0,0.064102564,0.076923077,0,0,0,0.038461538,0.070512821,0,0.0064102564,0
1916-28,0.22077922,0,0,0,0,0.19480519,0.025974026,0,0,0,0,0.051948052,0,0
1916-29,0.25581395,0.11627907,0,0,0,0,0.069767442,0,0,0,0.023255814,0,0,0
1916-30,0.20618557,0,0,0.041237113,0,0.11340206,0,0,0,0.020618557,0,0,0,0.041237113
1916-31,0,0.078125,0.015625,0,0,0.234375,0.078125,0.015625,0,0,0,0,0,0.046875
1916-32,0.25714286,0,0,0,0,0.2,0,0,0,0.042857143,0,0,0,0
1916-33,0.31707317,0,0,0,0,0.097560976,0,0,0,0,0,0,0.024390244,0
1916-34,0.090909091,0.038961039,0,0.090909091,0,0.051948052,0,0,0,0,0.077922078,0,0,0.051948052
1917-1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
1917-2,0.24137931,0,0,0.12643678,0.068965517,0,0.011494253,0,0,0,0,0,0,0
1917-3,0.171875,0.0078125,0.03125,0,0,0.03125,0,0.03125,0,0,0.1015625,0,0,0.046875
1917-4,0.3255814,0,0,0,0,0,0,0,0,0,0,0,0,0
1917-5,0.14414414,0,0,0.13513514,0,0,0,0,0,0,0.18918919,0,0,0
1917-6,0.18709677,0,0.012903226,0,0,0,0,0,0,0.025806452,0.096774194,0,0,0.032258065
1917-7,0.16463415,0,0.048780488,0,0.030487805,0,0,0,0,0,0.085365854,0,0,0.054878049
1917-8,0.26470588,0,0,0,0,0,0,0,0,0,0.11764706,0,0,0
1917-9,0.057471264,0,0,0,0,0,0,0,0.045977011,0.045977011,0.045977011,0.022988506,0.045977011,0.14942529
1917-10,0.12820513,0.051282051,0.076923077,0,0,0,0,0,0,0,0.15384615,0,0.012820513,0.038461538
1917-11,0.16363636,0,0.060606061,0.048484848,0,0,0,0,0,0,0,0.0060606061,0,0.10909091
1917-12,0.19496855,0,0.11949686,0.012578616,0,0,0,0,0,0.031446541,0.081761006,0.0062893082,0.025157233,0
1917-13,0.09,0.045,0.155,0.06,0,0,0,0,0.005,0.025,0.05,0.01,0.02,0.01
1917-14,0.23966942,0,0.016528926,0,0,0,0,0,0,0,0.033057851,0.0082644628,0,0.090909091
1917-15,0.18333333,0,0.066666667,0,0,0,0,0,0,0,0.05,0.033333333,0,0.15
1917-16,0.096774194,0,0.080645161,0.016129032,0,0,0,0,0,0,0.096774194,0,0,0.14516129
1917-17,0.13907285,0,0.099337748,0,0,0,0,0,0,0,0.046357616,0.066225166,0,0.052980132
1917-18,0.26206897,0,0.034482759,0,0,0,0,0,0,0,0,0,0.020689655,0.089655172
1917-19,0.070866142,0,0.13385827,0,0,0.015748031,0.05511811,0.0078740157,0,0,0.031496063,0,0,0.062992126
1917-20,0.070512821,0,0.057692308,0.038461538,0,0,0,0,0,0.038461538,0.1025641,0.0064102564,0.0064102564,0.1025641
1917-21,0.21428571,0,0,0.125,0,0,0,0.017857143,0,0,0,0,0,0.071428571
1917-22,0.054945055,0,0.032967033,0,0,0,0,0,0,0,0.20879121,0.054945055,0,0
1917-23,0,0,0,0,0,0.047619048,0,0,0,0,0.023809524,0,0,0.28571429
1917-24,0.16666667,0,0,0,0,0,0.018518519,0,0,0.055555556,0.16666667,0,0.018518519,0
1917-25,0.065217391,0.010869565,0.11956522,0.097826087,0,0.02173913,0,0,0,0,0.043478261,0,0,0
1917-26,0.17105263,0,0.10526316,0,0,0,0,0,0,0,0,0,0.052631579,0
1917-27,0.16666667,0.055555556,0.055555556,0,0,0,0,0,0,0,0.097222222,0,0,0.013888889
1917-28,0.17857143,0,0.017857143,0,0,0,0,0.017857143,0,0,0.017857143,0,0.14285714,0
1917-29,0.22222222,0,0,0,0,0.17777778,0,0.022222222,0,0,0.044444444,0,0,0
1917-30,0.14,0,0,0,0.02,0.2,0,0,0.04,0.04,0.14,0,0,0
1917-31,0.14285714,0,0,0.031746032,0,0.095238095,0,0,0.015873016,0,0.047619048,0.015873016,0,0
1917-32,0.17171717,0.03030303,0,0,0,0.1010101,0.11111111,0,0,0,0.050505051,0,0,0.01010101
1917-33,0.24,0,0,0,0,0.10666667,0,0,0,0.013333333,0,0,0.066666667,0
1917-34,0.125,0,0,0,0,0.3,0,0,0,0.025,0,0.05,0,0
1917-35,0.21875,0,0.010416667,0,0.0625,0.072916667,0,0,0.010416667,0.010416667,0,0,0.0625,0
1917-36,0.125,0,0,0,0,0.14583333,0,0,0,0.16666667,0,0.020833333,0.020833333,0
1917-37,0.2295082,0.016393443,0,0.016393443,0,0,0,0,0,0.098360656,0,0,0.049180328,0
1917-38,0.063694268,0,0.076433121,0.025477707,0,0,0,0,0,0.012738854,0.089171975,0,0,0.12738854
1917-39,0.140625,0,0,0,0,0,0,0,0,0,0.109375,0,0,0.125
1917-40,0.1459854,0,0,0.15328467,0,0,0,0,0,0,0,0,0,0.04379562
1918-1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
1918-2,0.14942529,0.011494253,0,0.13218391,0.0057471264,0,0.0057471264,0,0,0,0,0,0.0057471264,0.034482759
1918-3,0,0,0.0084033613,0.21008403,0.067226891,0,0,0,0,0.16806723,0.12605042,0,0,0
1918-4,0.11594203,0,0,0.086956522,0,0.050724638,0,0,0,0.094202899,0,0.057971014,0.014492754,0
1918-5,0.042424242,0,0,0.16969697,0,0,0,0,0,0.11515152,0.063636364,0,0,0.048484848
1918-6,0,0,0,0.24074074,0.0092592593,0,0,0,0,0.0092592593,0.064814815,0.046296296,0.0092592593,0.12037037
1918-7,0.073529412,0,0,0.0625,0,0,0,0,0.0036764706,0.20588235,0.022058824,0,0,0.0625
1918-8,0.024390244,0.048780488,0,0.20731707,0,0,0.012195122,0,0,0,0,0.097560976,0.048780488,0
1918-9,0.074829932,0,0,0.1292517,0.034013605,0.034013605,0,0,0.034013605,0.034013605,0,0,0,0.068027211
1918-10,0.11428571,0,0,0.085714286,0,0,0,0,0.014285714,0.042857143,0,0,0.014285714,0.14285714
1918-11,0.21674877,0,0.078817734,0,0,0.0098522167,0,0,0,0.0049261084,0.0049261084,0,0,0.0591133
1918-12,0.2311828,0,0,0.069892473,0,0.0053763441,0.016129032,0.0053763441,0,0,0.064516129,0.032258065,0,0
1918-13,0.028571429,0,0.0095238095,0.028571429,0,0.028571429,0.11746032,0,0,0.13968254,0.015873016,0,0.025396825,0.0063492063
1918-14,0.093596059,0,0.014778325,0.073891626,0,0.13793103,0.054187192,0,0,0.054187192,0.0098522167,0,0,0
1918-15,0.17486339,0,0,0,0.016393443,0.032786885,0.081967213,0,0.016393443,0.076502732,0,0,0.032786885,0
1918-16,0.13888889,0,0.003968254,0.047619048,0.047619048,0.12698413,0,0,0,0.071428571,0,0.003968254,0.063492063,0
1918-17,0.12714777,0,0.048109966,0.051546392,0.013745704,0.041237113,0.054982818,0,0,0.04467354,0.04467354,0,0.010309278,0
1918-18,0.11627907,0.007751938,0,0.046511628,0,0,0.1627907,0.046511628,0,0,0.03875969,0,0,0.007751938
1918-19,0.025,0,0.01,0.03,0.215,0,0.045,0,0,0.095,0,0,0,0
1918-20,0.11695906,0,0,0.058479532,0.11695906,0.046783626,0.070175439,0,0.0058479532,0.052631579,0,0.029239766,0,0
1918-21,0.1637931,0,0.043103448,0.017241379,0,0.12068966,0,0,0,0.060344828,0,0,0.025862069,0
1918-22,0.34567901,0,0,0,0.012345679,0,0,0,0,0,0,0,0,0.098765432
1918-23,0.15384615,0,0,0,0,0.14685315,0.1048951,0,0,0.062937063,0,0,0,0
1918-24,0.19387755,0,0,0.020408163,0,0,0,0,0.030612245,0.17346939,0,0.020408163,0,0
1918-25,0.18285714,0,0,0.034285714,0.017142857,0.13142857,0,0,0,0.028571429,0,0.0057142857,0,0
1918-26,0.19148936,0.074468085,0,0.021276596,0,0.095744681,0.085106383,0,0,0,0,0,0,0
1918-27,0.12592593,0,0.02962963,0.066666667,0,0.22962963,0.022222222,0,0,0.0074074074,0,0,0.0074074074,0
1918-28,0.155,0,0,0.055,0,0.075,0.06,0.03,0,0.08,0,0,0,0
1918-29,0.20212766,0,0.063829787,0.010638298,0.010638298,0,0,0,0.010638298,0,0,0.010638298,0,0.031914894
1918-30,0.22594142,0,0.033472803,0,0,0,0,0,0,0.020920502,0.046025105,0.012552301,0,0.050209205
1918-31,0.1741573,0.0056179775,0.033707865,0,0,0.073033708,0,0.016853933,0,0,0.12359551,0.039325843,0,0
1918-32,0.19811321,0.014150943,0,0.033018868,0,0.014150943,0,0,0,0,0.0094339623,0.08490566,0,0.033018868
1919-1,0,0,0,0,0,0,0,0,0.42857143,0,0,0,0,0
1919-2,0.32394366,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0
1919-3,0.074074074,0,0,0.037037037,0,0.18518519,0,0,0,0,0,0.037037037,0,0.11111111
1919-4,0.12418301,0,0,0,0.078431373,0.19607843,0,0.0065359477,0,0,0,0,0,0
1919-5,0.091603053,0,0,0,0.12977099,0.15267176,0,0,0,0.053435115,0.015267176,0,0,0
1919-6,0.26229508,0,0,0.032786885,0.06557377,0.016393443,0,0.1147541,0,0,0,0,0,0
1919-7,0.13291139,0,0,0,0.094936709,0.082278481,0.14556962,0,0,0,0,0,0.037974684,0
1919-8,0.10550459,0.027522936,0,0.004587156,0.027522936,0.002293578,0.22018349,0.002293578,0.002293578,0.03440367,0,0.082568807,0,0
1919-9,0.022058824,0,0,0,0,0,0.051470588,0.0073529412,0,0,0.066176471,0.18382353,0,0.10294118
1919-10,0.20987654,0,0,0.098765432,0,0,0,0.012345679,0,0.012345679,0.012345679,0,0,0
1919-11,0.098159509,0,0,0,0,0.11042945,0,0,0,0.12883436,0,0.024539877,0,0.067484663
1919-12,0.32352941,0,0,0,0,0.11764706,0,0,0,0,0.058823529,0,0,0
1919-13,0.19565217,0,0.036231884,0,0,0,0.072463768,0,0,0.065217391,0.065217391,0.086956522,0.0072463768,0
1919-14,0.078767123,0,0,0,0.020547945,0.23972603,0.082191781,0,0.044520548,0.010273973,0.01369863,0.010273973,0.02739726,0
1919-15,0.19254658,0,0,0,0,0.065217391,0.065217391,0,0.031055901,0,0.077639752,0.01863354,0,0.01863354
1919-16,0.052173913,0,0,0,0.060869565,0.24347826,0.017391304,0.0086956522,0,0,0.026086957,0,0,0
1919-17,0.12359551,0,0,0,0.011235955,0.13483146,0.13483146,0,0.02247191,0,0,0,0,0
1919-18,0.051724138,0.0086206897,0.025862069,0.0086206897,0,0.25,0,0,0.060344828,0,0.0086206897,0,0,0
1919-19,0.11971831,0.014084507,0,0.077464789,0,0.077464789,0.17605634,0,0,0,0,0,0,0
1919-20,0.17948718,0.025641026,0,0,0,0.1025641,0.15384615,0,0,0,0,0,0,0
1919-21,0.13541667,0,0,0.010416667,0,0.17708333,0.16666667,0,0,0,0,0,0,0
1919-22,0.2699115,0,0,0,0,0,0.048672566,0,0,0.0044247788,0.030973451,0,0,0.10619469
1919-23,0.29655172,0.068965517,0,0,0.0068965517,0,0.013793103,0,0.027586207,0,0,0.075862069,0,0.013793103
1919-24,0.20320856,0,0,0.010695187,0,0,0.14973262,0,0,0,0.064171123,0,0,0.053475936
1919-25,0.15079365,0.015873016,0,0.023809524,0,0.0079365079,0,0,0.055555556,0.0079365079,0,0.0079365079,0,0.22222222
1919-26,0.25630252,0.054621849,0,0,0,0,0.033613445,0.016806723,0,0.016806723,0.016806723,0.037815126,0,0.058823529
1919-27,0.14814815,0,0,0.0074074074,0,0,0.081481481,0,0,0,0.055555556,0.040740741,0,0.10740741
1919-28,0.27272727,0,0,0,0,0.015151515,0.10606061,0,0,0,0,0,0,0
1919-29,0.21698113,0.028301887,0,0.018867925,0,0,0,0.0094339623,0,0,0.10377358,0,0,0
1919-30,0.26627219,0,0.071005917,0,0,0,0.0059171598,0,0,0,0.076923077,0,0,0.041420118
1919-31,0.15286624,0.079617834,0.0063694268,0.041401274,0,0,0,0,0.035031847,0,0.073248408,0.0063694268,0,0.066878981
1920-1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
1920-2,0.20320856,0,0,0.12834225,0.0053475936,0,0,0,0,0.026737968,0,0,0,0.064171123
1920-3,0.0084745763,0,0.016949153,0.093220339,0,0,0.025423729,0,0,0.042372881,0.076271186,0,0,0.13559322
1920-4,0.15923567,0,0,0,0,0.025477707,0.012738854,0,0,0,0.11464968,0,0,0.12738854
1920-5,0.093959732,0.020134228,0,0,0,0,0.040268456,0,0.026845638,0,0,0.093959732,0,0.12080537
1920-6,0.1369863,0,0.068493151,0,0,0,0,0,0,0,0.095890411,0,0,0.16438356
1920-7,0.20454545,0,0.011363636,0,0.011363636,0,0,0,0,0,0.022727273,0.068181818,0,0.079545455
1920-8,0.077868852,0,0,0.053278689,0.024590164,0.14344262,0.036885246,0.028688525,0,0.0040983607,0.0040983607,0.020491803,0,0.0081967213
1920-9,0.068181818,0,0,0.011363636,0,0.31818182,0,0.079545455,0,0,0,0,0,0
1920-10,0.019230769,0,0,0,0.38461538,0,0.076923077,0,0,0,0,0,0,0
1920-11,0.063829787,0.0070921986,0,0,0.15602837,0.035460993,0.15602837,0,0,0,0,0,0.021276596,0.035460993
1920-12,0.068062827,0,0.015706806,0,0.30366492,0,0.089005236,0.02617801,0,0.020942408,0,0,0,0
1920-13,0.0088105727,0,0,0,0.31718062,0.04845815,0.066079295,0,0,0.057268722,0,0,0,0
1920-14,0.15,0,0,0,0.05,0.15,0.01,0.09,0,0,0,0,0,0
1920-15,0.13368984,0,0.0053475936,0.048128342,0,0.14438503,0,0,0.12299465,0.016042781,0,0,0,0
1920-16,0.18875502,0,0,0.048192771,0,0.1124498,0.14859438,0,0,0,0,0,0,0
1920-17,0.19607843,0,0.019607843,0.039215686,0.0098039216,0.10784314,0.019607843,0,0,0,0,0,0,0
1920-18,0.14953271,0,0.11214953,0,0.046728972,0.13084112,0,0,0,0,0,0,0,0
1920-19,0.13483146,0,0.11235955,0.04494382,0,0.04494382,0.02247191,0,0,0,0.056179775,0,0,0
1920-20,0.027777778,0,0,0.20833333,0,0.055555556,0,0,0,0,0.097222222,0.013888889,0,0
1921-1,0,0,0,0,0,0,0,0,0.28571429,0,0,0,0,0
1921-2,0,0,0,0.086206897,0,0,0.086206897,0,0,0,0,0,0,0.10344828
1921-3,0.26623377,0,0,0,0.019480519,0.0064935065,0,0.0064935065,0,0,0,0.11038961,0,0.025974026
1921-4,0.039215686,0,0,0.0098039216,0,0.039215686,0.088235294,0,0,0,0,0.12745098,0,0.098039216
1921-5,0.21568627,0,0,0.039215686,0,0.078431373,0.078431373,0,0,0,0,0,0,0
1921-6,0.26470588,0.058823529,0,0,0.029411765,0.039215686,0.039215686,0,0,0,0.0098039216,0,0,0.049019608
1921-7,0.37735849,0,0,0.018867925,0,0,0,0,0,0,0.037735849,0,0,0.018867925
1921-8,0.22608696,0.017391304,0,0.13043478,0,0.026086957,0,0,0,0.017391304,0,0,0,0.026086957
1921-9,0.30434783,0,0.043478261,0.065217391,0,0.13043478,0,0,0,0,0,0,0,0.065217391
1921-10,0.11688312,0,0,0,0,0.077922078,0.051948052,0,0,0.064935065,0,0,0.064935065,0.15584416
1921-11,0.32432432,0.027027027,0,0.040540541,0.013513514,0,0.027027027,0,0,0.013513514,0,0,0,0.054054054
1921-12,0.1761658,0,0,0.03626943,0.12435233,0.098445596,0.041450777,0,0,0,0,0,0,0.015544041
1921-13,0,0,0,0.21428571,0.057142857,0.15714286,0,0,0,0,0.014285714,0,0.014285714,0.014285714
1921-14,0.23684211,0.0065789474,0,0,0.059210526,0.13157895,0,0,0.0065789474,0,0,0,0.013157895,0
1921-15,0.15853659,0,0,0.020325203,0.020325203,0.085365854,0,0,0,0.12601626,0,0.085365854,0,0
1921-16,0.20588235,0,0,0.070588235,0,0.011764706,0.041176471,0.023529412,0.011764706,0.052941176,0.023529412,0,0,0
1921-17,0,0,0,0,0,0.27,0.08,0,0,0,0.02,0.04,0,0.01
1921-18,0.022727273,0,0,0.068181818,0,0.15909091,0.18181818,0,0,0,0,0,0.022727273,0
1921-19,0.11214953,0,0.014018692,0.0093457944,0.028037383,0.0093457944,0.14018692,0,0,0,0.037383178,0,0,0.098130841
1921-20,0.2,0,0,0,0.02,0,0.07,0.01,0,0,0.04,0.04,0.02,0
1921-21,0.208,0.008,0,0,0.024,0.12,0.072,0,0,0,0.008,0,0.008,0
1921-22,0.3,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0
1921-23,0,0,0,0.088235294,0,0,0,0.029411765,0,0.29411765,0,0,0,0
1921-24,0.33823529,0,0,0,0,0.17647059,0,0,0,0,0.014705882,0,0,0
1921-25,0.25,0,0,0.015151515,0,0.068181818,0.098484848,0,0.0075757576,0.015151515,0.015151515,0,0,0.022727273
1921-26,0.074766355,0.065420561,0,0,0,0.12149533,0.1682243,0,0,0.074766355,0,0,0,0
1921-27,0.12307692,0,0,0.16923077,0,0,0.12307692,0,0,0,0,0,0,0.12307692
1921-28,0.17482517,0,0,0.027972028,0,0,0.11888112,0.055944056,0,0,0,0.048951049,0,0.062937063
1921-29,0,0.068181818,0,0,0.068181818,0,0.36363636,0,0,0,0,0,0,0
