Source,Target,Weight,Type
1926-42,4,0.057142857,undirected
1926-42,5,0.23673469,undirected
1926-42,7,0.012244898,undirected
1926-42,9,0.06122449,undirected
1926-42,13,0.012244898,undirected
1926-43,0,0.26666667,undirected
1926-43,1,0.013333333,undirected
1926-43,4,0.026666667,undirected
1926-43,5,0.066666667,undirected
1926-43,9,0.10666667,undirected
1926-44,5,1,undirected
1926-45,0,0.065420561,undirected
1926-45,2,0.018691589,undirected
1926-45,4,0.037383178,undirected
1926-45,5,0.037383178,undirected
1926-45,6,0.046728972,undirected
1926-45,9,0.13084112,undirected
1926-45,12,0.1588785,undirected
1926-46,0,0.02970297,undirected
1926-46,2,0.02970297,undirected
1926-46,3,0.03960396,undirected
1926-46,4,0.0099009901,undirected
1926-46,5,0.15841584,undirected
1926-46,6,0.17821782,undirected
1926-46,7,0.04950495,undirected
1926-46,9,0.03960396,undirected
1926-46,10,0.0099009901,undirected
1926-47,0,0.12643678,undirected
1926-47,4,0.08045977,undirected
1926-47,5,0.17241379,undirected
1926-47,6,0.011494253,undirected
1926-47,11,0.034482759,undirected
1926-47,12,0.08045977,undirected
1926-48,9,1,undirected
1926-49,0,0.18905473,undirected
1926-49,4,0.0049751244,undirected
1926-49,5,0.21393035,undirected
1926-49,6,0.029850746,undirected
1926-49,8,0.029850746,undirected
1926-49,9,0.019900498,undirected
1926-50,9,1,undirected
1926-51,0,0.11038961,undirected
1926-51,4,0.019480519,undirected
1926-51,5,0.032467532,undirected
1926-51,6,0.077922078,undirected
1926-51,7,0.019480519,undirected
1926-51,9,0.17532468,undirected
1926-51,11,0.0064935065,undirected
1926-52,0,0.013888889,undirected
1926-52,1,0.11111111,undirected
1926-52,5,0.069444444,undirected
1926-52,9,0.23611111,undirected
1926-52,10,0.041666667,undirected
1926-53,8,1,undirected
1926-54,0,0.17741935,undirected
1926-54,5,0.33870968,undirected
1926-54,11,0.048387097,undirected
1926-55,0,0.075268817,undirected
1926-55,5,0.32258065,undirected
1926-55,10,0.096774194,undirected
1926-56,0,0.17834395,undirected
1926-56,4,0.01910828,undirected
1926-56,5,0.2611465,undirected
1926-56,7,0.0063694268,undirected
1926-56,10,0.012738854,undirected
1926-57,6,0.66666667,undirected
1926-58,0,0.080808081,undirected
1926-58,4,0.080808081,undirected
1926-58,5,0.11111111,undirected
1926-58,6,0.090909091,undirected
1926-58,9,0.04040404,undirected
1926-58,12,0.01010101,undirected
1926-59,0,0.10769231,undirected
1926-59,1,0.015384615,undirected
1926-59,4,0.020512821,undirected
1926-59,5,0.13333333,undirected
1926-59,6,0.15897436,undirected
1926-59,7,0.01025641,undirected
1926-59,8,0.030769231,undirected
1926-59,9,0.015384615,undirected
1926-59,10,0.0051282051,undirected
1926-59,13,0.030769231,undirected
1926-60,5,0.5,undirected
1926-60,9,0.5,undirected
1926-61,0,0.11173184,undirected
1926-61,2,0.0055865922,undirected
1926-61,4,0.011173184,undirected
1926-61,5,0.19553073,undirected
1926-61,6,0.11731844,undirected
1926-61,9,0.033519553,undirected
1926-61,11,0.016759777,undirected
1926-62,5,1,undirected
1926-63,0,0.21008403,undirected
1926-63,4,0.016806723,undirected
1926-63,5,0.13445378,undirected
1926-63,6,0.11764706,undirected
1926-63,8,0.025210084,undirected
1926-64,6,1,undirected
1926-65,0,0.17777778,undirected
1926-65,4,0.033333333,undirected
1926-65,5,0.14444444,undirected
1926-65,6,0.12222222,undirected
1926-65,8,0.022222222,undirected
1926-66,3,0.056603774,undirected
1926-66,5,0.13207547,undirected
1926-66,6,0.23584906,undirected
1926-66,9,0.11320755,undirected
1926-67,3,0.065359477,undirected
1926-67,5,0.10457516,undirected
1926-67,6,0.32026144,undirected
1926-67,13,0.013071895,undirected
1926-68,5,1,undirected
1926-69,0,0.21724138,undirected
1926-69,1,0.0034482759,undirected
1926-69,2,0.0034482759,undirected
1926-69,5,0.065517241,undirected
1926-69,6,0.044827586,undirected
1926-69,7,0.0034482759,undirected
1926-69,8,0.013793103,undirected
1926-69,12,0.017241379,undirected
1926-69,13,0.072413793,undirected
1926-70,8,0.5,undirected
1926-71,0,0.1557377,undirected
1926-71,4,0.0081967213,undirected
1926-71,5,0.032786885,undirected
1926-71,8,0.1147541,undirected
1926-71,13,0.090163934,undirected
1926-72,0,0.13157895,undirected
1926-72,1,0.026315789,undirected
1926-72,8,0.10526316,undirected
1926-72,9,0.078947368,undirected
1926-72,12,0.026315789,undirected
1926-72,13,0.13157895,undirected
1926-73,5,1,undirected
1926-74,0,0.056603774,undirected
1926-74,2,0.11320755,undirected
1926-74,5,0.075471698,undirected
1926-74,9,0.018867925,undirected
1926-74,13,0.16981132,undirected
1926-75,0,0.17213115,undirected
1926-75,2,0.06557377,undirected
1926-75,4,0.036885246,undirected
1926-75,5,0.081967213,undirected
1926-75,9,0.036885246,undirected
1926-75,10,0.0040983607,undirected
1926-75,11,0.0040983607,undirected
1926-75,13,0.032786885,undirected
1926-76,0,0.088888889,undirected
1926-76,1,0.0074074074,undirected
1926-76,2,0.081481481,undirected
1926-76,5,0.12592593,undirected
1926-76,6,0.081481481,undirected
1926-76,9,0.022222222,undirected
1926-76,11,0.014814815,undirected
1926-76,12,0.022222222,undirected
1926-77,4,0.5,undirected
1926-77,12,0.5,undirected
1926-78,0,0.044843049,undirected
1926-78,3,0.0044843049,undirected
1926-78,4,0.049327354,undirected
1926-78,5,0.085201794,undirected
1926-78,8,0.0089686099,undirected
1926-78,9,0.13901345,undirected
1926-78,10,0.0044843049,undirected
1926-78,11,0.02690583,undirected
1926-78,12,0.0089686099,undirected
1926-78,13,0.053811659,undirected
1926-79,5,0.29787234,undirected
1926-79,9,0.19148936,undirected
1926-80,0,0.038834951,undirected
1926-80,4,0.058252427,undirected
1926-80,6,0.10679612,undirected
1926-80,8,0.0097087379,undirected
1926-80,9,0.14563107,undirected
1926-80,13,0.12621359,undirected
1926-81,0,0.21081081,undirected
1926-81,4,0.027027027,undirected
1926-81,6,0.059459459,undirected
1926-81,9,0.15135135,undirected
1926-82,0,0.18859649,undirected
1926-82,2,0.013157895,undirected
1926-82,7,0.0043859649,undirected
1926-82,9,0.01754386,undirected
1926-82,10,0.0043859649,undirected
1926-82,11,0.057017544,undirected
1926-82,13,0.074561404,undirected
1926-83,0,0.168,undirected
1926-83,2,0.072,undirected
1926-83,6,0.024,undirected
1926-83,9,0.128,undirected
1926-83,13,0.016,undirected
1926-84,4,1,undirected
1926-85,0,0.084337349,undirected
1926-85,4,0.072289157,undirected
1926-85,5,0.15662651,undirected
1926-85,7,0.060240964,undirected
1926-85,9,0.030120482,undirected
1926-85,13,0.030120482,undirected
1926-86,0,1,undirected
1926-87,0,0.11111111,undirected
1926-87,2,0.0085470085,undirected
1926-87,5,0.1025641,undirected
1926-87,7,0.042735043,undirected
1926-87,11,0.034188034,undirected
1926-87,13,0.068376068,undirected
1926-88,5,1,undirected
1926-89,0,0.23773585,undirected
1926-89,4,0.0037735849,undirected
1926-89,5,0.13962264,undirected
1926-89,8,0.045283019,undirected
1926-89,10,0.0037735849,undirected
1926-89,13,0.037735849,undirected
1926-90,11,1,undirected
1926-91,0,0.1625,undirected
1926-91,2,0.016666667,undirected
1926-91,6,0.033333333,undirected
1926-91,10,0.041666667,undirected
1926-91,11,0.1125,undirected
1926-91,13,0.033333333,undirected
1926-92,0,0.16734694,undirected
1926-92,3,0.06122449,undirected
1926-92,4,0.065306122,undirected
1926-92,10,0.0081632653,undirected
1926-92,11,0.073469388,undirected
1926-92,13,0.020408163,undirected
1926-93,0,0.30588235,undirected
1926-93,2,0.094117647,undirected
1926-93,4,0.058823529,undirected
1926-93,9,0.023529412,undirected
1926-93,11,0.035294118,undirected
1926-94,0,0.25149701,undirected
1926-94,2,0.17365269,undirected
1926-94,5,0.005988024,undirected
1926-94,9,0.035928144,undirected
1926-94,11,0.041916168,undirected
1926-94,13,0.011976048,undirected
1926-95,0,0.17307692,undirected
1926-95,2,0.057692308,undirected
1926-95,5,0.25961538,undirected
1926-95,9,0.019230769,undirected
1926-96,0,0.21212121,undirected
1926-96,2,0.11363636,undirected
1926-96,5,0.068181818,undirected
1926-96,9,0.0075757576,undirected
1926-96,11,0.037878788,undirected
1926-97,0,0.30864198,undirected
1926-97,2,0.14814815,undirected
1926-97,5,0.037037037,undirected
1926-98,4,0.5,undirected
1926-98,5,0.5,undirected
1926-99,0,0.18965517,undirected
1926-99,5,0.13793103,undirected
1926-99,6,0.086206897,undirected
1926-99,12,0.034482759,undirected
1926-100,0,0.33333333,undirected
1926-100,3,0.33333333,undirected
1926-101,0,0.12264151,undirected
1926-101,1,0.0094339623,undirected
1926-101,3,0.047169811,undirected
1926-101,9,0.051886792,undirected
1926-101,10,0.0047169811,undirected
1926-101,12,0.066037736,undirected
1926-101,13,0.12264151,undirected
1926-102,10,0.5,undirected
1926-103,0,0.14492754,undirected
1926-103,3,0.057971014,undirected
1926-103,6,0.086956522,undirected
1926-103,10,0.014492754,undirected
1926-103,12,0.072463768,undirected
1926-103,13,0.043478261,undirected
1926-104,3,0.11764706,undirected
1926-104,4,0.0053475936,undirected
1926-104,5,0.0053475936,undirected
1926-104,6,0.07486631,undirected
1926-104,7,0.032085561,undirected
1926-104,9,0.053475936,undirected
1926-104,13,0.18181818,undirected
1927-1,8,0.25,undirected
1927-2,0,0.028985507,undirected
1927-2,1,0.0072463768,undirected
1927-2,3,0.036231884,undirected
1927-2,5,0.072463768,undirected
1927-2,6,0.31884058,undirected
1927-3,11,1,undirected
1927-4,0,0.046979866,undirected
1927-4,3,0.013422819,undirected
1927-4,4,0.27516779,undirected
1927-4,6,0.026845638,undirected
1927-4,8,0.0067114094,undirected
1927-4,11,0.026845638,undirected
1927-4,12,0.033557047,undirected
1927-5,4,0.33333333,undirected
1927-5,6,0.018518519,undirected
1927-5,9,0.11111111,undirected
1927-6,4,0.5,undirected
1927-6,7,0.5,undirected
1927-7,4,0.30392157,undirected
1927-7,6,0.078431373,undirected
1927-7,7,0.1372549,undirected
1927-7,9,0.0098039216,undirected
1927-7,10,0.0098039216,undirected
1927-8,0,0.15135135,undirected
1927-8,4,0.14054054,undirected
1927-8,6,0.091891892,undirected
1927-8,7,0.064864865,undirected
1927-8,13,0.064864865,undirected
1927-9,0,0.2238806,undirected
1927-9,1,0.052238806,undirected
1927-9,4,0.029850746,undirected
1927-9,5,0.0074626866,undirected
1927-9,6,0.02238806,undirected
1927-9,7,0.097014925,undirected
1927-9,10,0.037313433,undirected
1927-9,12,0.02238806,undirected
1927-10,12,1,undirected
1927-11,0,0.12727273,undirected
1927-11,3,0.036363636,undirected
1927-11,6,0.036363636,undirected
1927-11,9,0.14545455,undirected
1927-11,11,0.090909091,undirected
1927-11,13,0.054545455,undirected
1927-12,1,0.02,undirected
1927-12,2,0.02,undirected
1927-12,5,0.16,undirected
1927-12,6,0.02,undirected
1927-12,9,0.2,undirected
1927-12,11,0.08,undirected
1927-13,1,0.014184397,undirected
1927-13,4,0.092198582,undirected
1927-13,5,0.17021277,undirected
1927-13,6,0.0070921986,undirected
1927-13,7,0.028368794,undirected
1927-13,9,0.10638298,undirected
1927-13,10,0.014184397,undirected
1927-14,4,0.022556391,undirected
1927-14,5,0.07518797,undirected
1927-14,8,0.007518797,undirected
1927-14,9,0.23308271,undirected
1927-14,10,0.007518797,undirected
1927-14,11,0.082706767,undirected
1927-14,12,0.082706767,undirected
1927-15,0,0.28378378,undirected
1927-15,2,0.047297297,undirected
1927-15,4,0.040540541,undirected
1927-15,5,0.033783784,undirected
1927-15,6,0.027027027,undirected
1927-15,7,0.013513514,undirected
1927-15,12,0.013513514,undirected
1927-15,13,0.013513514,undirected
1927-16,0,0.17808219,undirected
1927-16,2,0.0091324201,undirected
1927-16,4,0.01826484,undirected
1927-16,9,0.050228311,undirected
1927-16,10,0.03196347,undirected
1927-16,11,0.00456621,undirected
1927-16,12,0.00456621,undirected
1927-16,13,0.091324201,undirected
1927-17,9,1,undirected
1927-18,0,0.089285714,undirected
1927-18,1,0.005952381,undirected
1927-18,3,0.005952381,undirected
1927-18,4,0.083333333,undirected
1927-18,6,0.071428571,undirected
1927-18,9,0.17261905,undirected
1927-18,10,0.017857143,undirected
1927-18,11,0.05952381,undirected
1927-19,9,1,undirected
1927-20,2,0.075949367,undirected
1927-20,4,0.063291139,undirected
1927-20,7,0.088607595,undirected
1927-20,9,0.37974684,undirected
1927-21,4,0.05,undirected
1927-21,5,0.075,undirected
1927-21,9,0.45,undirected
1927-22,2,0.5,undirected
1927-22,9,0.5,undirected
1927-23,0,0.1023622,undirected
1927-23,2,0.078740157,undirected
1927-23,5,0.14173228,undirected
1927-23,9,0.17322835,undirected
1927-23,11,0.031496063,undirected
1927-24,8,0.5,undirected
1927-24,9,0.5,undirected
1927-25,0,0.17808219,undirected
1927-25,4,0.02739726,undirected
1927-25,5,0.01369863,undirected
1927-25,7,0.10958904,undirected
1927-25,9,0.12328767,undirected
1927-26,0,0.074712644,undirected
1927-26,1,0.0057471264,undirected
1927-26,2,0.08045977,undirected
1927-26,5,0.12643678,undirected
1927-26,9,0.15517241,undirected
1927-27,2,0.22727273,undirected
1927-27,5,0.15909091,undirected
1927-28,7,0.33333333,undirected
1927-28,9,0.66666667,undirected
1927-29,0,0.099447514,undirected
1927-29,2,0.022099448,undirected
1927-29,4,0.055248619,undirected
1927-29,5,0.099447514,undirected
1927-29,6,0.033149171,undirected
1927-29,8,0.016574586,undirected
1927-29,9,0.082872928,undirected
1927-29,11,0.044198895,undirected
1927-30,5,0.5,undirected
1927-30,13,0.5,undirected
1927-31,1,0.011494253,undirected
1927-31,2,0.057471264,undirected
1927-31,3,0.045977011,undirected
1927-31,5,0.22988506,undirected
1927-31,6,0.14942529,undirected
1927-31,8,0.022988506,undirected
1927-31,10,0.057471264,undirected
1927-32,0,0.11023622,undirected
1927-32,2,0.094488189,undirected
1927-32,4,0.062992126,undirected
1927-32,5,0.086614173,undirected
1927-32,9,0.039370079,undirected
1927-32,12,0.015748031,undirected
1927-33,0,0.12258065,undirected
1927-33,2,0.019354839,undirected
1927-33,5,0.17419355,undirected
1927-33,6,0.038709677,undirected
1927-33,8,0.0064516129,undirected
1927-33,9,0.064516129,undirected
1927-33,13,0.025806452,undirected
1927-34,9,1,undirected
1927-35,0,0.025316456,undirected
1927-35,3,0.012658228,undirected
1927-35,4,0.063291139,undirected
1927-35,5,0.063291139,undirected
1927-35,7,0.11392405,undirected
1927-35,8,0.012658228,undirected
1927-35,9,0.20253165,undirected
1927-35,12,0.012658228,undirected
1927-36,6,1,undirected
1927-37,0,0.041666667,undirected
1927-37,4,0.013888889,undirected
1927-37,5,0.027777778,undirected
1927-37,6,0.39583333,undirected
1927-37,9,0.0069444444,undirected
1927-37,12,0.055555556,undirected
1927-37,13,0.048611111,undirected
1927-38,0,0.10714286,undirected
1927-38,3,0.017857143,undirected
1927-38,4,0.026785714,undirected
1927-38,5,0.017857143,undirected
1927-38,6,0.125,undirected
1927-38,8,0.0089285714,undirected
1927-38,10,0.017857143,undirected
1927-38,11,0.11607143,undirected
1927-38,12,0.017857143,undirected
1927-38,13,0.044642857,undirected
1927-39,0,0.13385827,undirected
1927-39,1,0.0078740157,undirected
1927-39,4,0.039370079,undirected
1927-39,5,0.015748031,undirected
1927-39,6,0.20472441,undirected
1927-39,8,0.023622047,undirected
1927-40,0,0.13846154,undirected
1927-40,1,0.061538462,undirected
1927-40,5,0.023076923,undirected
1927-40,6,0.30769231,undirected
1927-41,0,0.11464968,undirected
1927-41,4,0.025477707,undirected
1927-41,5,0.15923567,undirected
1927-41,6,0.1656051,undirected
1927-41,7,0.012738854,undirected
1927-41,10,0.0063694268,undirected
1927-41,13,0.038216561,undirected
1927-42,5,0.25806452,undirected
1927-42,6,0.17741935,undirected
1927-42,7,0.064516129,undirected
1927-42,12,0.032258065,undirected
1927-43,0,0.034482759,undirected
1927-43,4,0.075862069,undirected
1927-43,5,0.28275862,undirected
1927-43,6,0.13103448,undirected
1927-43,9,0.0068965517,undirected
1927-44,6,0.66666667,undirected
1927-45,0,0.13432836,undirected
1927-45,4,0.21641791,undirected
1927-45,6,0.12686567,undirected
1927-45,13,0.052238806,undirected
1927-46,0,0.059139785,undirected
1927-46,1,0.043010753,undirected
1927-46,2,0.010752688,undirected
1927-46,3,0.0053763441,undirected
1927-46,4,0.043010753,undirected
1927-46,6,0.23655914,undirected
1927-46,9,0.010752688,undirected
1927-46,12,0.0053763441,undirected
1927-47,4,0.096774194,undirected
1927-47,6,0.29032258,undirected
1927-47,7,0.053763441,undirected
1927-47,8,0.010752688,undirected
1927-47,10,0.021505376,undirected
1927-47,13,0.053763441,undirected
1927-48,6,1,undirected
1927-49,4,0.074712644,undirected
1927-49,5,0.18390805,undirected
1927-49,6,0.18965517,undirected
1927-49,7,0.017241379,undirected
1927-49,8,0.017241379,undirected
1927-49,9,0.063218391,undirected
1927-49,12,0.0057471264,undirected
1927-49,13,0.0057471264,undirected
1927-50,0,1,undirected
1927-51,0,0.1030303,undirected
1927-51,4,0.036363636,undirected
1927-51,6,0.14545455,undirected
1927-51,9,0.090909091,undirected
1927-51,10,0.0060606061,undirected
1927-51,12,0.090909091,undirected
1927-52,5,1,undirected
1927-53,0,0.095808383,undirected
1927-53,4,0.089820359,undirected
1927-53,5,0.11377246,undirected
1927-53,6,0.089820359,undirected
1927-53,7,0.011976048,undirected
1927-53,8,0.023952096,undirected
1927-53,9,0.089820359,undirected
1927-54,4,0.022727273,undirected
1927-54,5,0.18181818,undirected
1927-54,6,0.090909091,undirected
1927-54,7,0.011363636,undirected
1927-54,9,0.17045455,undirected
1927-55,0,0.125,undirected
1927-55,2,0.014423077,undirected
1927-55,4,0.072115385,undirected
1927-55,5,0.096153846,undirected
1927-55,7,0.0048076923,undirected
1927-55,9,0.096153846,undirected
1927-55,10,0.028846154,undirected
1927-56,0,0.12087912,undirected
1927-56,3,0.049450549,undirected
1927-56,5,0.13186813,undirected
1927-56,6,0.076923077,undirected
1927-56,8,0.016483516,undirected
1927-56,10,0.0054945055,undirected
1927-56,11,0.016483516,undirected
1927-57,0,0.22727273,undirected
1927-57,5,0.045454545,undirected
1927-57,6,0.045454545,undirected
1927-57,8,0.022727273,undirected
1927-57,12,0.022727273,undirected
1927-57,13,0.045454545,undirected
1927-58,0,0.054263566,undirected
1927-58,5,0.34108527,undirected
1927-58,9,0.10077519,undirected
1927-58,10,0.007751938,undirected
1927-59,4,0.14814815,undirected
1927-59,5,0.16666667,undirected
1927-59,6,0.19444444,undirected
1927-59,12,0.037037037,undirected
1927-60,9,1,undirected
1927-61,0,0.00625,undirected
1927-61,5,0.23125,undirected
1927-61,6,0.04375,undirected
1927-61,7,0.00625,undirected
1927-61,9,0.11875,undirected
1927-61,10,0.025,undirected
1927-61,11,0.0625,undirected
1927-62,0,0.14285714,undirected
1927-62,2,0.014285714,undirected
1927-62,5,0.22857143,undirected
1927-62,11,0.042857143,undirected
1927-62,12,0.071428571,undirected
1927-63,4,0.041666667,undirected
1927-63,5,0.083333333,undirected
1927-63,6,0.066666667,undirected
1927-63,7,0.05,undirected
1927-63,9,0.225,undirected
1927-64,0,0.066115702,undirected
1927-64,5,0.17355372,undirected
1927-64,8,0.0082644628,undirected
1927-64,9,0.17355372,undirected
1927-64,12,0.0082644628,undirected
1927-65,5,1,undirected
1927-66,0,0.21311475,undirected
1927-66,4,0.021857923,undirected
1927-66,5,0.20218579,undirected
1927-66,8,0.054644809,undirected
1927-66,12,0.032786885,undirected
1927-67,8,0.5,undirected
1927-68,0,0.043062201,undirected
1927-68,3,0.028708134,undirected
1927-68,4,0.023923445,undirected
1927-68,5,0.071770335,undirected
1927-68,6,0.090909091,undirected
1927-68,8,0.081339713,undirected
1927-68,9,0.014354067,undirected
1927-68,10,0.043062201,undirected
1927-68,13,0.038277512,undirected
1927-69,2,0.5,undirected
1927-70,0,0.027027027,undirected
1927-70,4,0.2972973,undirected
1927-70,5,0.027027027,undirected
1927-70,8,0.081081081,undirected
1927-70,11,0.027027027,undirected
1927-71,4,0.23880597,undirected
1927-71,6,0.11940299,undirected
1927-71,8,0.074626866,undirected
1927-72,4,0.20833333,undirected
1927-72,5,0.20833333,undirected
1927-72,8,0.16666667,undirected
1927-72,9,0.041666667,undirected
1927-72,12,0.041666667,undirected
1927-73,5,0.17948718,undirected
1927-73,6,0.076923077,undirected
1927-73,8,0.12820513,undirected
1927-73,13,0.025641026,undirected
1927-74,9,1,undirected
1927-75,0,0.14666667,undirected
1927-75,5,0.28,undirected
1927-75,9,0.04,undirected
1927-76,12,1,undirected
1927-77,0,0.072992701,undirected
1927-77,5,0.21167883,undirected
1927-77,8,0.058394161,undirected
1927-77,9,0.02189781,undirected
1927-77,12,0.080291971,undirected
1927-78,0,1,undirected
1927-79,0,0.30952381,undirected
1927-79,2,0.047619048,undirected
1927-79,4,0.095238095,undirected
1927-79,13,0.011904762,undirected
1927-80,0,0.18181818,undirected
1927-80,4,0.072727273,undirected
1927-80,5,0.14545455,undirected
1927-80,10,0.018181818,undirected
1927-81,5,0.5,undirected
1927-81,9,0.5,undirected
1927-82,0,0.15972222,undirected
1927-82,5,0.21527778,undirected
1927-82,6,0.125,undirected
1927-82,7,0.020833333,undirected
1927-83,1,0.13333333,undirected
1927-83,4,0.13333333,undirected
1927-83,5,0.13333333,undirected
1927-83,8,0.066666667,undirected
1927-84,4,1,undirected
1927-85,0,0.082706767,undirected
1927-85,4,0.19548872,undirected
1927-85,5,0.067669173,undirected
1927-85,6,0.007518797,undirected
1927-85,7,0.015037594,undirected
1927-85,8,0.067669173,undirected
1927-85,9,0.007518797,undirected
1927-85,10,0.007518797,undirected
1927-86,5,0.42857143,undirected
1927-86,7,0.020408163,undirected
1927-87,1,1,undirected
1927-88,1,0.08490566,undirected
1927-88,2,0.0094339623,undirected
1927-88,3,0.028301887,undirected
1927-88,4,0.037735849,undirected
1927-88,5,0.27358491,undirected
1927-88,10,0.018867925,undirected
1927-88,11,0.0094339623,undirected
1927-89,0,0.33333333,undirected
1927-89,5,0.33333333,undirected
1927-90,0,0.2238806,undirected
1927-90,1,0.044776119,undirected
1927-90,3,0.074626866,undirected
1927-90,5,0.059701493,undirected
1927-90,6,0.044776119,undirected
1927-90,8,0.029850746,undirected
1927-90,11,0.074626866,undirected
1927-91,1,0.055555556,undirected
1927-91,2,0.092592593,undirected
1927-91,3,0.055555556,undirected
1927-91,5,0.12962963,undirected
1927-91,6,0.074074074,undirected
1927-91,7,0.018518519,undirected
1927-91,8,0.092592593,undirected
1927-92,0,0.026315789,undirected
1927-92,2,0.078947368,undirected
1927-92,3,0.013157895,undirected
1927-92,4,0.039473684,undirected
1927-92,5,0.17105263,undirected
1927-92,6,0.15789474,undirected
1927-92,8,0.013157895,undirected
1927-92,9,0.065789474,undirected
1927-93,5,1,undirected
1927-94,0,0.084745763,undirected
1927-94,4,0.06779661,undirected
1927-94,5,0.084745763,undirected
1927-94,9,0.16949153,undirected
1927-94,10,0.016949153,undirected
1927-94,12,0.050847458,undirected
1927-95,3,0.5,undirected
1927-95,4,0.5,undirected
1927-96,0,0.11267606,undirected
1927-96,3,0.32394366,undirected
1927-96,5,0.042253521,undirected
1927-96,7,0.014084507,undirected
1927-97,0,0.03125,undirected
1927-97,2,0.1328125,undirected
1927-97,3,0.2109375,undirected
1927-97,5,0.0390625,undirected
1927-97,9,0.09375,undirected
1927-98,11,1,undirected
1927-99,0,0.26356589,undirected
1927-99,11,0.21705426,undirected
1927-100,0,0.11926606,undirected
1927-100,2,0.082568807,undirected
1927-100,3,0.0091743119,undirected
1927-100,6,0.091743119,undirected
1927-100,8,0.055045872,undirected
1927-100,9,0.04587156,undirected
1927-100,10,0.0091743119,undirected
1927-100,13,0.0091743119,undirected
1927-101,0,0.06557377,undirected
1927-101,2,0.10655738,undirected
1927-101,4,0.016393443,undirected
1927-101,5,0.098360656,undirected
1927-101,6,0.10655738,undirected
1927-101,9,0.040983607,undirected
1927-101,13,0.06557377,undirected
1927-102,0,0.14975845,undirected
1927-102,1,0.0048309179,undirected
1927-102,2,0.019323671,undirected
1927-102,4,0.0048309179,undirected
1927-102,6,0.0048309179,undirected
1927-102,8,0.0096618357,undirected
1927-102,10,0.014492754,undirected
1927-102,11,0.12077295,undirected
1927-102,13,0.062801932,undirected
1927-103,11,0.5,undirected
1927-104,2,0.05,undirected
1927-104,3,0.06,undirected
1927-104,11,0.09,undirected
1927-104,13,0.22,undirected
1928-1,10,0.28571429,undirected
1928-2,0,0.15168539,undirected
1928-2,2,0.016853933,undirected
1928-2,5,0.016853933,undirected
1928-2,6,0.14044944,undirected
1928-2,7,0.0056179775,undirected
1928-2,10,0.011235955,undirected
1928-2,11,0.056179775,undirected
1928-2,13,0.073033708,undirected
1928-3,0,0.19230769,undirected
1928-3,5,0.025641026,undirected
1928-3,6,0.012820513,undirected
1928-3,10,0.025641026,undirected
1928-3,11,0.076923077,undirected
1928-3,13,0.11538462,undirected
1928-4,0,0.14942529,undirected
1928-4,4,0.034482759,undirected
1928-4,6,0.16091954,undirected
1928-4,7,0.057471264,undirected
1928-4,9,0.034482759,undirected
1928-4,10,0.011494253,undirected
1928-4,12,0.10344828,undirected
1928-5,3,0.0064516129,undirected
1928-5,4,0.25806452,undirected
1928-5,6,0.14193548,undirected
1928-5,7,0.04516129,undirected
1928-5,11,0.025806452,undirected
1928-5,12,0.012903226,undirected
1928-5,13,0.025806452,undirected
1928-6,0,0.074074074,undirected
1928-6,4,0.24074074,undirected
1928-6,5,0.060185185,undirected
1928-6,6,0.032407407,undirected
1928-6,7,0.027777778,undirected
1928-7,0,0.2,undirected
1928-7,4,0.21666667,undirected
1928-7,6,0.033333333,undirected
1928-7,12,0.016666667,undirected
1928-7,13,0.016666667,undirected
1928-8,0,0.10909091,undirected
1928-8,4,0.12727273,undirected
1928-8,5,0.045454545,undirected
1928-8,9,0.13636364,undirected
1928-8,11,0.027272727,undirected
1928-9,11,1,undirected
1928-10,0,0.17475728,undirected
1928-10,2,0.067961165,undirected
1928-10,3,0.038834951,undirected
1928-10,10,0.0097087379,undirected
1928-10,11,0.18446602,undirected
1928-11,0,0.14285714,undirected
1928-11,9,0.071428571,undirected
1928-11,11,0.14285714,undirected
1928-11,12,0.071428571,undirected
1928-12,2,1,undirected
1928-13,0,0.22881356,undirected
1928-13,2,0.1779661,undirected
1928-13,4,0.025423729,undirected
1928-13,5,0.042372881,undirected
1928-13,9,0.033898305,undirected
1928-13,10,0.033898305,undirected
1928-13,13,0.0084745763,undirected
1928-14,0,0.20754717,undirected
1928-14,6,0.018867925,undirected
1928-14,9,0.056603774,undirected
1928-14,11,0.18867925,undirected
1928-15,2,0.3125,undirected
1928-15,6,0.0625,undirected
1928-15,11,0.1875,undirected
1928-16,2,1,undirected
1928-17,0,0.19047619,undirected
1928-17,2,0.16666667,undirected
1928-17,4,0.071428571,undirected
1928-17,11,0.095238095,undirected
1928-18,11,1,undirected
1928-19,0,0.027777778,undirected
1928-19,2,0.083333333,undirected
1928-19,3,0.013888889,undirected
1928-19,6,0.027777778,undirected
1928-19,11,0.31944444,undirected
1928-20,2,1,undirected
1928-21,0,0.12359551,undirected
1928-21,2,0.19101124,undirected
1928-21,4,0.12359551,undirected
1928-21,5,0.011235955,undirected
1928-21,8,0.033707865,undirected
1928-21,10,0.011235955,undirected
1928-21,11,0.033707865,undirected
1928-22,4,0.75,undirected
1928-23,0,0.15625,undirected
1928-23,2,0.09375,undirected
1928-23,4,0.11458333,undirected
1928-23,5,0.010416667,undirected
1928-23,6,0.03125,undirected
1928-23,10,0.010416667,undirected
1928-23,11,0.03125,undirected
1928-24,2,0.5,undirected
1928-25,0,0.15934066,undirected
1928-25,2,0.087912088,undirected
