word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
gripped,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
best-selling,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
anchored,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
reinvented,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
workforce,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
it--requiring,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
home--with,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
americorps--while,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
roadmap,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
st-century,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
revolution--of,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
ahead--and,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
ago--one,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
years--is,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
patient's,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
gun-safety,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
stray,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
unimaginable,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
debt-free,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
lloyd,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
bentsen,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
american--social,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
crediting,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
afterschool,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
worst-performing,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
schools--or,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
boosting,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
program's,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
initiative--to,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
e-rate,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
wires,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
mentor,0,0,0,0,0,0,0,0,0.0002962963,0,0,0,0,0
test-prep,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
more-affordable,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
cut--a,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
all--raising,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
program--chip--so,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
gore's,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
uninsured,0,0,0,0,0,0,0,0,0.00022222222,0,0,0,0,0
uninsured--buy,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
boomers,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0
dedicates,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0
lifeline,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
medicare--a,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
eitc,0,0,0,0,0,0,0,0.00019972039,0,0,0,0,0,0
class--double,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
high-paying,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
vouchers--rent,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
pro-work,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
pro-family,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
fatherhood,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
children--and,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
rosas,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
paul,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
ricardo,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
families--and,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
penalty--without,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
forsaking,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
years--the,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
hire--in,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
columbine,0,0,0,0,0,0,0,0,0.00014814815,0,0,0,0,0
large-capacity,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
clips,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
courage--and,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
tie-breaking,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
president--the,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
mauser,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
straight-a,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
skier,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
atf,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
bad-apple,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
trace,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
gun--and,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
bullet--used,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
nations--combined,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
worries,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
ratings,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
games,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
lady's,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
challenge--to,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
rating,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
america--in,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
them--joined,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
watts,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
pine,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
capital--to,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
jesse,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
reinvestment,0,0,0,0,0,0,0,0,0.00014814815,0,0,0,0,0
droughts,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
bio-based,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
tour--to,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
area--and,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
tearing,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
globalization,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0.00015098138
other--if,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
tolerating,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
rules-based,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
prosperity--which,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
finalize,0,0,0.00006824541,0,0,0,0.000048513074,0,0,0,0,0,0,0
groundbreaking,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
chechnya,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
wto,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
timor,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
defuse,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
cleansing,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
kosovo--enabling,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
slobodan,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
milosevic,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
cherrey,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
airmen,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
phones,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
palms,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
hackers,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
threats--while,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
anti-ballistic,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
democracies--like,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
narco-traffickers,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
growth--as,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
infectious,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
killers,0,0,0,0,0,0,0,0,0,0,0.00066745773,0,0,0
tb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
given--republicans,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
alike--to,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
cohen,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
symbolizing,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
security--and,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
janet,0,0,0,0,0,0,0,0,0,0.00024172105,0,0,0,0
roadless,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
coastlines,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
livable--so,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
stuck,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
spaces--for,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
hottest,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
automakers,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
gallon--the,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
biofuels,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
energy--and,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
appliances,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
super-efficient,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
showroom,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
clean-energy,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
world--creating,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
researchers,0,0,0,0,0,0,0,0,0,0,0,0,0.00046894888,0
genome--the,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
cancer--and,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
therapies,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
onset,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
retina,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
microchips,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
cords,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
propelling,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
government-funded,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
supercomputers,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
molecular,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
teardrop,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
insurers,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
technology--enhancing,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
faith-based,0,0,0,0,0,0,0,0,0.00096296296,0,0,0,0,0
unwed,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
tithe,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
community--investing,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
civics,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
murdered,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
wyoming,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
gay,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
shootings,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
reauthorize,0,0,0,0,0,0,0,0,0.00051851852,0,0,0,0,0
hank,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
aaron,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
baseball's,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
homerun,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
genetically,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
diversity--we,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
special--because,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
expanse,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
grander,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
awe,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
crafting,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
brightly,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
franklin's,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
input,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
tone,0,0,0,0,0,0,0,0,0,0,0,0.00016726137,0,0
noticing,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
artist,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
brush,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
paint,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
layoffs,0,0.00023400023,0,0,0,0,0,0,0,0,0,0,0,0
vestiges,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
revolutionizing,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
repaint,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
crowds,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
overbearing,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
budget's,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
laura,0,0.00023400023,0,0,0,0,0,0,0,0,0,0,0,0
distracts,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
dozens,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
tutoring,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
frivolous,0,0,0,0,0,0,0,0,0.00037037037,0,0,0,0,0
joe,0,0,0,0,0,0,0,0,0.00022222222,0,0,0,0,0
moakley,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
million-dollar,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
brownfields,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
adopts,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
homelessness,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
meal,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
itemize,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
street's,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
finger,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
profiling,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
yogi,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
berra,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
fork,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
dip,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
overcharged,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
refund,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
darts,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
grocery,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
josefina,0,0.00023400023,0,0,0,0,0,0,0,0,0,0,0,0
ramos,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
two-year-old,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
lianna's,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
waitress,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
sends,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
over-taxed,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
faltering,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
jump-start,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
retroactive,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
relics,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
cheney,0,0,0,0,0,0,0,0,0.00059259259,0,0,0,0,0
evans,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
outstrips,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
energy-independent,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
medicare's,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
employer-provided,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0
frist,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
breaux,0,0,0,0,0,0,0,0.000099860196,0,0,0,0,0,0
awaken,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
retirees,0,0,0,0,0,0,0,0.00019972039,0,0,0,0,0,0
minding,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
awed,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
chambers,0,0,0,0,0,0,0,0,0,0,0.00029664788,0,0,0
statuary,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
juntos,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
podemos,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
comforted,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
pentagon,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
afghanistan's,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
kabul,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
guantanamo,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
hamid,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
karzai,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
captives,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
sima,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
samar,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
mountaintops,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
caves--you,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
firefighter,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
daddy,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
heaven,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
cia,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
mazur-e-sharif,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
shannon,0,0,0,0.00015072347,0,0,0,0,0,0,0,0,0,0
spann,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
semper,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videos,0,0.00017550018,0,0,0,0,0,0,0,0,0,0,0,0
laugh,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
equaled,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
diagrams,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
maps,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
descriptions,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
landmarks,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
hijacked,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
schooled,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
ticking,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
underworld--including,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
hamas,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
hezbollah,0,0,0,0,0,0,0,0,0,0,0.00029664788,0,0,0
jihad,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
jaish-i-mohammed--operates,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
hides,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
bosnian,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
patrolling,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
parasites,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
admire,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
musharraf,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
pursues,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
unelected,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
repress,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
flaunt,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
plotted,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
anthrax,0,0,0,0,0,0,0,0,0,0,0.00037080985,0,0,0
citizens--leaving,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
huddled,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
inspections--then,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
kicked,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
expertise,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
watch--yet,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
now--leaving,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
unchecked--our,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
party--yet,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
month--over,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
day--and,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
agile,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
training--and,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
bioterrorism,0,0,0,0,0,0,0,0,0.00022222222,0,0,0,0,0
firefighters,0,0,0,0,0,0,0,0,0,0,0.00022248591,0,0,0
patrols,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
spotted,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
crew,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
al,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qaeda,0,0,0,0,0,0,0,0,0,0,0.0021506971,0,0,0
attendants,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
hermis,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
moutardier,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
christina,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
objectives--to,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
economy--our,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
restrains,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
boehner,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
miller,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
judd,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
gregg,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
nice,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
ted,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
crawford,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
thing--(laughter)--but,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
posturing,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
vanish,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
rights--(applause)--to,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
coverage--(applause)--to,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
health--(applause)--and,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
shareholders,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
policy--(applause)--a,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
environment--(applause,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
minorities--(applause)--and,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
humbled,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
materialistic,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
splinter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
rescuers,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
me--i,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
selves,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
ethic,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
glimpsed,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
lifetime--to,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
spotting,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
mentors,0,0,0,0,0,0,0,0,0.00037037037,0,0,0,0,0
years--(applause)--and,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
opportunity--a,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
midnight,0,0.00011700012,0,0,0,0,0,0,0,0,0,0,0,0
islam's,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
unchanging,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
owns,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
non-negotiable,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
resentment,0,0,0,0,0,0,0,0,0,0,0.00029664788,0,0,0
erasing,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
tragedy--especially,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
tragedy--god,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
consequential,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
whirlwind,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
fairest,0,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
company's,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
shareholder,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
dividend,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
benchmark,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
rations,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
hmos,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
physicians,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
